	ORDO-ID	Concept	Mapped_Term	SNOMED_ID	SNOMED_Term	Score
978	88619	Familial acute necrotizing encephalopathy	Familial acute necrotizing encephalopathy	723359002	Familial acute necrotizing encephalopathy (disorder)	1000
979	213	Cystinosis	Cystinosis	367374009	Cystinosis (disorder)	1000
980	556	Malakoplakia	Malakoplakia	716766007	Malakoplakia (disorder)	1000
981	99647	Cheirospondyloenchondromatosis	Cheirospondyloenchondromatosis	725104005	Cheirospondyloenchondromatosis (disorder)	1000
982	276152	Multiple endocrine neoplasia type 4	Multiple endocrine neoplasia type 4	715907003	Multiple endocrine neoplasia type 4 (disorder)	1000
983	88629	Tritanopia	Tritanopia	85049009	Tritanopia (disorder)	1000
984	309031	Pancreatic triacylglycerol lipase deficiency	Pancreatic triacylglycerol lipase deficiency	78960005	Pancreatic triacylglycerol lipase deficiency (disorder)	1000
985	83484	St. Louis encephalitis	St. Louis encephalitis	10429004	St. Louis encephalitis (disorder)	1000
986	33574	Glutamate-cysteine ligase deficiency	Glutamate-cysteine ligase deficiency	36799008	Glutamate-cysteine ligase deficiency (disorder)	1000
987	95613	Pituitary apoplexy	Pituitary apoplexy	237701005	Pituitary apoplexy (disorder)	1000
988	300324	Persistent polyclonal B-cell lymphocytosis	Persistent polyclonal B-cell lymphocytosis	763864008	Persistent polyclonal B-cell lymphocytosis (disorder)	1000
989	891	Familial exudative vitreoretinopathy	Familial exudative vitreoretinopathy	232063007	Familial exudative vitreoretinopathy (disorder)	1000
990	457	Harlequin ichthyosis	Harlequin ichthyosis	205548006	Harlequin ichthyosis (disorder)	1000
991	263432	Nevus of Ito	Nevus of Ito	48543002	Nevus of Ito (disorder)	1000
992	93311	Multiple epiphyseal dysplasia type 5	Multiple epiphyseal dysplasia type 5	715674008	Multiple epiphyseal dysplasia type 5 (disorder)	1000
993	206991	Viral myositis	Viral myositis	240105009	Viral myositis (disorder)	1000
994	71493	Familial thrombocytosis	Familial thrombocytosis	720950009	Familial thrombocytosis (disorder)	1000
995	79273	Hereditary coproporphyria	Hereditary coproporphyria	7425008	Hereditary coproporphyria (disorder)	1000
996	48104	Pyoderma gangrenosum	Pyoderma gangrenosum	74578003	Pyoderma gangrenosum (disorder)	1000
997	99922	Ocular cicatricial pemphigoid	Ocular cicatricial pemphigoid	314757003	Ocular cicatricial pemphigoid (disorder)	1000
998	402035	Eosinophilic colitis	Eosinophilic colitis	29120000	Eosinophilic colitis (disorder)	1000
999	47045	Familial cold urticaria	Familial cold urticaria	238687000	Familial cold urticaria (disorder)	1000
1000	169464	Primary CD59 deficiency	Primary CD59 deficiency	778027003	Primary CD59 deficiency (disorder)	1000
1001	98959	Subepithelial mucinous corneal dystrophy	Subepithelial mucinous corneal dystrophy	723582004	Subepithelial mucinous corneal dystrophy (disorder)	1000
1002	101006	Autosomal recessive spastic paraplegia type 26	Autosomal recessive spastic paraplegia type 26	726607007	Autosomal recessive spastic paraplegia type 26 (disorder)	1000
1003	199285	Hereditary hypercarotenemia and vitamin A deficiency	Hereditary hypercarotenemia and vitamin A deficiency	726079008	Hereditary hypercarotenemia and vitamin A deficiency (disorder)	1000
1004	86788	X-linked severe congenital neutropenia	X-linked severe congenital neutropenia	718882006	X-linked severe congenital neutropenia (disorder)	1000
1005	100003	Intraneural perineurioma	Intraneural perineurioma	768934004	Intraneural perineurioma (disorder)	1000
1006	70475	Radiation proctitis	Radiation proctitis	235760009	Radiation proctitis (disorder)	1000
1007	39	Acromelanosis	Acromelanosis	239089006	Acromelanosis (disorder)	1000
1008	1313	Infantile choroidocerebral calcification syndrome	Infantile choroidocerebral calcification syndrome	724228005	Infantile choroidocerebral calcification syndrome (disorder)	1000
1009	397937	Polyglucosan body myopathy type 1	Polyglucosan body myopathy type 1	774148007	Polyglucosan body myopathy type 1 (disorder)	1000
1010	268129	Spheroid body myopathy	Spheroid body myopathy	765092004	Spheroid body myopathy (disorder)	1000
1011	54260	Left ventricular noncompaction	Left ventricular noncompaction	427608000	Left ventricular noncompaction (disorder)	1000
1012	168632	Generalized basaloid follicular hamartoma syndrome	Generalized basaloid follicular hamartoma syndrome	766928004	Generalized basaloid follicular hamartoma syndrome (disorder)	1000
1013	99873	Hand-Schüller-Christian disease	Hand-Schüller-Christian disease	39795003	Hand-Schüller-Christian disease (disorder)	1000
1014	976	Adenine phosphoribosyltransferase deficiency	Adenine phosphoribosyltransferase deficiency	11852004	Adenine phosphoribosyltransferase deficiency (disorder)	1000
1015	26137	Juvenile temporal arteritis	Juvenile temporal arteritis	722020006	Juvenile temporal arteritis (disorder)	1000
1016	98872	Adult pure red cell aplasia	Adult pure red cell aplasia	765748009	Adult pure red cell aplasia (disorder)	1000
1017	828	Stickler syndrome	Stickler syndrome	78675000	Stickler syndrome (disorder)	1000
1018	2930	Cronkhite-Canada syndrome	Cronkhite-Canada syndrome	76304001	Cronkhite-Canada syndrome (disorder)	1000
1019	63	Alport syndrome	Alport syndrome	770414008	Alport syndrome (disorder)	1000
1020	228169	Autosomal dominant striatal neurodegeneration	Autosomal dominant striatal neurodegeneration	725392005	Autosomal dominant striatal neurodegeneration (disorder)	1000
1021	654	Nephroblastoma	Nephroblastoma	302849000	Nephroblastoma (disorder)	1000
1022	90283	Lupus erythematosus tumidus	Lupus erythematosus tumidus	200941006	Lupus erythematosus tumidus (disorder)	1000
1023	139447	Progressive cavitating leukoencephalopathy	Progressive cavitating leukoencephalopathy	719267003	Progressive cavitating leukoencephalopathy (disorder)	1000
1024	280763	Severe intellectual disability and progressive spastic paraplegia	Severe intellectual disability and progressive spastic paraplegia	778011005	Severe intellectual disability and progressive spastic paraplegia (disorder)	1000
1025	254334	Autosomal recessive intermediate Charcot-Marie-Tooth disease type B	Autosomal recessive intermediate Charcot-Marie-Tooth disease type B	773330000	Autosomal recessive intermediate Charcot-Marie-Tooth disease type B (disorder)	1000
1026	398124	Neonatal lupus erythematosus	Neonatal lupus erythematosus	95609003	Neonatal lupus erythematosus (disorder)	1000
1027	2809	Familial recurrent peripheral facial palsy	Familial recurrent peripheral facial palsy	783257005	Familial recurrent peripheral facial palsy (disorder)	1000
1028	254930	Combined oxidative phosphorylation defect type 7	Combined oxidative phosphorylation defect type 7	763204003	Combined oxidative phosphorylation defect type 7 (disorder)	1000
1029	99004	Fundus pulverulentus	Fundus pulverulentus	770437002	Fundus pulverulentus (disorder)	1000
1030	86864	Heavy chain disease	Heavy chain disease	68979007	Heavy chain disease (disorder)	1000
1031	93284	Spondyloepiphyseal dysplasia tarda	Spondyloepiphyseal dysplasia tarda	51952004	Spondyloepiphyseal dysplasia tarda (disorder)	1000
1032	420733	Combined oxidative phosphorylation defect type 21	Combined oxidative phosphorylation defect type 21	763211004	Combined oxidative phosphorylation defect type 21 (disorder)	1000
1033	79397	Epidermolysis bullosa simplex with mottled pigmentation	Epidermolysis bullosa simplex with mottled pigmentation	254180002	Epidermolysis bullosa simplex with mottled pigmentation (disorder)	1000
1034	810	Shigellosis	Shigellosis	36188001	Shigellosis (disorder)	1000
1035	79644	Autosomal recessive hyperinsulinism due to Kir6.2 deficiency	Autosomal recessive hyperinsulinism due to Kir6.2 deficiency	783768006	Autosomal recessive hyperinsulinism due to Kir6.2 deficiency (disorder)	1000
1036	199267	Infantile digital fibromatosis	Infantile digital fibromatosis	399903008	Infantile digital fibromatosis (disorder)	1000
1037	69076	Familial renal glucosuria	Familial renal glucosuria	226309007	Familial renal glucosuria (disorder)	1000
1038	418951	Undifferentiated carcinoma of esophagus	Undifferentiated carcinoma of esophagus	783704005	Undifferentiated carcinoma of esophagus (disorder)	1000
1039	363969	Autosomal recessive cerebral atrophy	Autosomal recessive cerebral atrophy	776087007	Autosomal recessive cerebral atrophy (disorder)	1000
1040	397922	Ferro-cerebro-cutaneous syndrome	Ferro-cerebro-cutaneous syndrome	774151000	Ferro-cerebro-cutaneous syndrome (disorder)	1000
1041	268114	RAS-associated autoimmune leukoproliferative disease	RAS-associated autoimmune leukoproliferative disease	723508002	RAS-associated autoimmune leukoproliferative disease (disorder)	1000
1042	79136	Episodic ataxia type 4	Episodic ataxia type 4	718754008	Episodic ataxia type 4 (disorder)	1000
1043	100069	Semantic dementia	Semantic dementia	230288001	Semantic dementia (disorder)	1000
1044	2785	Osteopetrosis with renal tubular acidosis	Osteopetrosis with renal tubular acidosis	254122007	Osteopetrosis with renal tubular acidosis (disorder)	1000
1045	95512	Adenohypophysitis	Adenohypophysitis	783243008	Adenohypophysitis (disorder)	1000
1046	98848	Indolent systemic mastocytosis	Indolent systemic mastocytosis	70910003	Indolent systemic mastocytosis (disorder)	1000
1047	86797	Atypical lichen myxedematosus	Atypical lichen myxedematosus	725148000	Atypical lichen myxedematosus (disorder)	1000
1048	364039	Hydroa vacciniforme-like lymphoma	Hydroa vacciniforme-like lymphoma	763719001	Hydroa vacciniforme-like lymphoma (disorder)	1000
1049	707	Plague	Plague	58750007	Plague (disorder)	1000
1050	220448	Macrothrombocytopenia with mitral valve insufficiency	Macrothrombocytopenia with mitral valve insufficiency	771075004	Macrothrombocytopenia with mitral valve insufficiency (disorder)	1000
1051	1672	Diencephalic syndrome	Diencephalic syndrome	237733001	Diencephalic syndrome (disorder)	1000
1052	293825	Congenital dyserythropoietic anemia type IV	Congenital dyserythropoietic anemia type IV	719453009	Congenital dyserythropoietic anemia type IV (disorder)	1000
1053	79146	Familial progressive hyperpigmentation	Familial progressive hyperpigmentation	715630006	Familial progressive hyperpigmentation (disorder)	1000
1054	701	Alopecia universalis	Alopecia universalis	86166000	Alopecia universalis (disorder)	1000
1055	79481	Pemphigus foliaceus	Pemphigus foliaceus	35154004	Pemphigus foliaceus (disorder)	1000
1056	171863	Autosomal dominant spastic paraplegia type 42	Autosomal dominant spastic paraplegia type 42	763070001	Autosomal dominant spastic paraplegia type 42 (disorder)	1000
1057	448237	Zika virus disease	Zika virus disease	3928002	Zika virus disease (disorder)	1000
1058	88661	Amelogenesis imperfecta	Amelogenesis imperfecta	78494001	Amelogenesis imperfecta (disorder)	1000
1059	163634	Maffucci syndrome	Maffucci syndrome	46041001	Maffucci syndrome (disorder)	1000
1060	268322	Hereditary thrombocytopenia with normal platelets	Hereditary thrombocytopenia with normal platelets	783251006	Hereditary thrombocytopenia with normal platelets (disorder)	1000
1061	178029	Central diabetes insipidus	Central diabetes insipidus	154699008	Central diabetes insipidus (disorder)	1000
1062	319247	Hantavirus pulmonary syndrome	Hantavirus pulmonary syndrome	120639003	Hantavirus pulmonary syndrome (disorder)	1000
1063	858	Congenital toxoplasmosis	Congenital toxoplasmosis	73893000	Congenital toxoplasmosis (disorder)	1000
1064	228123	Coccidioidomycosis	Coccidioidomycosis	60826002	Coccidioidomycosis (disorder)	1000
1065	95429	Angioma serpiginosum	Angioma serpiginosum	49465005	Angioma serpiginosum (disorder)	1000
1066	254920	Combined oxidative phosphorylation defect type 2	Combined oxidative phosphorylation defect type 2	764943000	Combined oxidative phosphorylation defect type 2 (disorder)	1000
1067	31112	Dermatofibrosarcoma protuberans	Dermatofibrosarcoma protuberans	276799004	Dermatofibrosarcoma protuberans (disorder)	1000
1068	721	Gray platelet syndrome	Gray platelet syndrome	51720005	Gray platelet syndrome (disorder)	1000
1069	98763	Spinocerebellar ataxia type 14	Spinocerebellar ataxia type 14	719210007	Spinocerebellar ataxia type 14 (disorder)	1000
1070	3006	Pyridoxine-dependent epilepsy	Pyridoxine-dependent epilepsy	734434007	Pyridoxine-dependent epilepsy (disorder)	1000
1071	458758	Composite hemangioendothelioma	Composite hemangioendothelioma	403984006	Composite hemangioendothelioma (disorder)	1000
1072	1263	Boomerang dysplasia	Boomerang dysplasia	254054000	Boomerang dysplasia (disorder)	1000
1073	363549	Acute encephalopathy with biphasic seizures and late reduced diffusion	Acute encephalopathy with biphasic seizures and late reduced diffusion	766044005	Acute encephalopathy with biphasic seizures and late reduced diffusion (disorder)	1000
1074	209956	Idiopathic uveal effusion syndrome	Idiopathic uveal effusion syndrome	778049009	Idiopathic uveal effusion syndrome (disorder)	1000
1075	169082	Combined immunodeficiency due to CD3gamma deficiency	Combined immunodeficiency due to CD3gamma deficiency	725135004	Combined immunodeficiency due to CD3gamma deficiency (disorder)	1000
1076	50944	Schöpf-Schulz-Passarge syndrome	Schöpf-Schulz-Passarge syndrome	700062000	Schöpf-Schulz-Passarge syndrome (disorder)	1000
1077	370026	Acute myeloid leukemia with t(8;16)(p11;p13) translocation	Acute myeloid leukemia with t(8;16)(p11;p13) translocation	725390002	Acute myeloid leukemia with t(8;16)(p11;p13) translocation (disorder)	1000
1078	226316	Genetic transient congenital hypothyroidism	Genetic transient congenital hypothyroidism	770631009	Genetic transient congenital hypothyroidism (disorder)	1000
1079	3322	Hoyeraal-Hreidarsson syndrome	Hoyeraal-Hreidarsson syndrome	707276009	Hoyeraal-Hreidarsson syndrome (disorder)	1000
1080	254424	Annular lichen planus	Annular lichen planus	201000006	Annular lichen planus (disorder)	1000
1081	247762	Lipoblastoma	Lipoblastoma	400102008	Lipoblastoma (disorder)	1000
1082	99013	Spastic paraplegia type 7	Spastic paraplegia type 7	715776003	Spastic paraplegia type 7 (disorder)	1000
1083	424107	Congenital myopathy with myasthenic-like onset	Congenital myopathy with myasthenic-like onset	763315005	Congenital myopathy with myasthenic-like onset (disorder)	1000
1084	90396	Acral persistent papular mucinosis	Acral persistent papular mucinosis	238949006	Acral persistent papular mucinosis (disorder)	1000
1085	2902	Idiopathic chronic eosinophilic pneumonia	Idiopathic chronic eosinophilic pneumonia	724500003	Idiopathic chronic eosinophilic pneumonia (disorder)	1000
1086	222	Erosive pustular dermatosis of the scalp	Erosive pustular dermatosis of the scalp	238733003	Erosive pustular dermatosis of the scalp (disorder)	1000
1087	289666	Plasmablastic lymphoma	Plasmablastic lymphoma	724648008	Plasmablastic lymphoma (disorder)	1000
1088	217012	Spinocerebellar ataxia type 31	Spinocerebellar ataxia type 31	715826005	Spinocerebellar ataxia type 31 (disorder)	1000
1089	293181	Malignant migrating partial seizures of infancy	Malignant migrating partial seizures of infancy	784345005	Malignant migrating partial seizures of infancy (disorder)	1000
1090	739	Prader-Willi syndrome	Prader-Willi syndrome	89392001	Prader-Willi syndrome (disorder)	1000
1091	446	Neonatal hemochromatosis	Neonatal hemochromatosis	6160004	Neonatal hemochromatosis (disorder)	1000
1092	94125	Recessive mitochondrial ataxia syndrome	Recessive mitochondrial ataxia syndrome	782696001	Recessive mitochondrial ataxia syndrome (disorder)	1000
1093	402003	Autosomal dominant focal non-epidermolytic palmoplantar keratoderma with plantar blistering	Autosomal dominant focal non-epidermolytic palmoplantar keratoderma with plantar blistering	783136007	Autosomal dominant focal non-epidermolytic palmoplantar keratoderma with plantar blistering (disorder)	1000
