,ORDO_ID,ORDO_term,ORDO_syn,ORDO_definition,ORDO_mappings,SNOMED_ID,SNOMED_term
1002,http://www.orpha.net/ORDO/Orphanet_2340,Keratosis follicularis spinulosa decalvans,,"Keratosis follicularis spinulosa decalvans is a rare genodermatosis occurring during infancy or childhood, predominantly affecting males, and characterized by diffuse follicular hyperkeratosis associated with progressive cicatricial alopecia of the scalp, eyebrows and eyelashes. Additional findings can include photophobia, corneal dystrophy, facial erythema, and/or palmoplantar keratoderma.",OMIM:612843|MeSH:C536159|ICD-10:Q82.8|OMIM:604093|OMIM:308800|UMLS:C0343057,,
1003,http://www.orpha.net/ORDO/Orphanet_456333,Hereditary neuroendocrine tumor of small intestine,Hereditary neuroendocrine tumor of small bowel,,,,
1004,http://www.orpha.net/ORDO/Orphanet_210128,Urocanic aciduria,Encephalopathy due to urocanase deficiency,Encephalopathy due to urocanase deficiency is an extremely rare histidine metabolism disorder characterized by urocanic aciduria and other variable manifestations including intellectual deficit and intermittent ataxia in the 4 cases reported to date.,OMIM:276880|ICD-10:E70.8|UMLS:C0268514,,
1005,http://www.orpha.net/ORDO/Orphanet_3151,Multiple sclerosis-ichthyosis-factor VIII deficiency syndrome,,"Multiple sclerosis-ichthyosis-factor VIII deficiency syndrome is characterized by the association of multiple sclerosis with lamellar ichthyosis (see this term) and hematological anomalies (beta thalassemia minor and a quantitative deficit of factor VIII-von Willebrand complex). Other clinical manifestations may include eye involvement (optic atrophy, diplopia), neuromuscular involvement (ataxia, pyramidal syndrome, gait disturbance) and sensory disorder. There have been no further descriptions in the literature since 1992.",ICD-10:G37.8,,
1006,http://www.orpha.net/ORDO/Orphanet_55595,Autosomal dominant limb-girdle muscular dystrophy type 1F,LGMD1F,"Autosomal dominant limb-girdle muscular dystrophy type 1F (LGMD1F) is a subtype of autosomal dominant limb-girdle muscular dystrophy ,with a variable age of onset, characterized by progressive, proximal weakness and wasting of the shoulder and pelvic musculature (with the pelvic girdle, and especially the ileopsoas muscle, being more affected) and frequent association of calf hypertrophy, dysphagia, arachnodactyly with or without finger contractures and/or distal and axial muscle involvement. Additional features include an abnormal gait, exercise intolerance, myalgia, fatigue and respiratory insufficiency. Cardiac conduction defects are typically not observed.",ICD-10:G71.0|UMLS:C1842062|OMIM:608423,,
1007,http://www.orpha.net/ORDO/Orphanet_256,Early-onset generalized limb-onset dystonia,Early-onset generalized torsion dystonia|Early-onset isolated dystonia|EOTD|Idiopathic torsion dystonia|Early-onset primary dystonia|Early-onset torsion dystonia|Dystonia musculorum deformans|Oppenheim dystonia,"A rare movement disorder characterized by involuntary, repetitive, sustained muscle contractions or postures that typically begins in a single limb and, in most individuals, followed by progressive involvement of other limbs and the trunk, typically sparing the cranial and cervical region.",OMIM:128100|UMLS:C3888090|UMLS:C1851945|UMLS:C0013423|OMIM:602554|ICD-10:G24.1,,
1008,http://www.orpha.net/ORDO/Orphanet_2398,Multiple symmetric lipomatosis,Madelung disease|Familial benign cervical lipomatosis|Launois-Bensaude lipomatosis|Cephalothoracic lipodystrophy,"Multiple symmetric lipomatosis (MSL) is a rare subcutaneous tissue disease characterized by growth of symmetric non-encapsulated masses of adipose tissue mostly around the face and neck with variable clinical repercussions (e.g. reduced neck mobility, compression of respiratory structures).",UMLS:C0024445|ICD-10:E88.8|UMLS:C2931642|UMLS:C0023804|OMIM:151800,,
1009,http://www.orpha.net/ORDO/Orphanet_494541,Childhood-onset benign chorea with striatal involvement,,,OMIM:616922,,
1010,http://www.orpha.net/ORDO/Orphanet_467176,Severe hypotonia-psychomotor developmental delay-strabismus-cardiac septal defect syndrome,,"Severe hypotonia-psychomotor developmental delay-strabismus-cardiac septal defect syndrome is a rare, genetic, non-dystrophic congenital myopathy disorder characterized by a neonatal-onset of severe generalized hypotonia associated with mild psychomotor delay, congenital strabismus with abducens nerve palsy, and atrial and/or ventricular septal defects. Cryptorchidism is commonly reported in male patients and muscle biopsy typically reveals increased variability in muscle fiber size.",OMIM:616816,,
1011,http://www.orpha.net/ORDO/Orphanet_488239,Acute macular neuroretinopathy,AMNR,,,,
1012,http://www.orpha.net/ORDO/Orphanet_1303,Bronchiolitis obliterans with obstructive pulmonary disease,Obliterative bronchiolitis|Constrictive bronchiolitis,Bronchiolitis obliterans syndrome (BOS) is a lung disorder that is mainly associated with chronic allograft dysfunction after lung transplantation and that is characterized by inflammation and fibrosis of bronchiolar walls that reduce the diameter of the bronchioles and result in progressive and irreversible airflow obstruction.,ICD-10:J44.8|UMLS:C2350875|UMLS:C0006272,,
1013,http://www.orpha.net/ORDO/Orphanet_70590,Infantile apnea,Apnea of infancy,"Infantile apnea is a cessation of respiratory air flow that may affect newborns or older children because of neurological impairment of the respiratory rhythm or obstruction of air flow through the air passages. The symptoms include cyanosis, pallor or bradycardia and snoring in case of obstructive apnea.",ICD-10:P28.4,,
1014,http://www.orpha.net/ORDO/Orphanet_1676,Idiopathic pulmonary artery dilatation,,"Idiopathic pulmonary artery dilatation is a rare developmental defect during embryogenesis characterized by the dilatation of the main pulmonary artery, with or without dilatation of the right and left pulmonary artery branches, and not attributed to any other cardiac, pulmonary and/or arterial wall disease. It may present with exertional dyspnea, fatigue, cough, hemoptysis, palpitation and chest pain, but may also be asymptomatic. In serious cases, trachea constriction due to postural changes may lead to attacks of cyanosis with severe dyspnea. Sudden cardiac death has been reported in some cases.",ICD-10:E25.7,,
1015,http://www.orpha.net/ORDO/Orphanet_435329,Familial ossifying fibroma,Multiple ossifying fibroma,,ICD-10:D16.4|OMIM:137575,,
1016,http://www.orpha.net/ORDO/Orphanet_356961,SLC35A2-CDG,Congenital disorder of glycosylation type IIm|CDG syndrome type IIm|CDG-IIm|CDG2M|Congenital disorder of glycosylation type 2m,"SLC35A2-CDG is a congenital disorder of glycosylation characterized by severe or profound global developmental delay, early epileptic encephalopathy, muscular hypotonia, dysmorphic features (coarse facies, thick eyebrows, broad nasal bridge, thick lips, inverted nipples), variable ocular defects and brain morphological abnormalities on brain MRI (cerebral atrophy, thin corpus callosum).",ICD-10:E77.8|OMIM:300896,,
1017,http://www.orpha.net/ORDO/Orphanet_90301,Acanthosis nigricans-insulin resistance-muscle cramps-acral enlargement syndrome,,"This syndrome is characterised by the association of acanthosis nigricans, insulin resistance, severe muscle cramps and acral hypertrophy.",OMIM:200170,,
1018,http://www.orpha.net/ORDO/Orphanet_31709,Infantile convulsions and choreoathetosis,ICCA syndrome|Paroxysmal kinesigenic dyskinesia and infantile convulsions,Infantile Convulsions and paroxysmal ChoreoAthetosis (ICCA) syndrome is a neurological condition characterized by the occurrence of seizures during the first year of life (Benign familial infantile epilepsy ; see this term) and choreoathetotic dyskinetic attacks during childhood or adolescence.,ICD-10:G40.4|UMLS:C1865926|OMIM:602066,,
1019,http://www.orpha.net/ORDO/Orphanet_284400,Small cell carcinoma of the bladder,Small cell carcinoma of the urinary bladder|Small cell bladder carcinoma|Poorly differentiated neuroendocrine carcinoma of the bladder|SCCB|Small cell bladder cancer,"Small cell carcinoma of the bladder (SCCB) is a very rare, poorly differentiated neuroendocrine epithelial bladder tumor characterized clinically by hematuria and/or dysuria and a highly aggressive course.",ICD-10:C67.9|ICD-10:C67.0|ICD-10:C67.8|ICD-10:C67.4|ICD-10:C67.3|ICD-10:C67.6|ICD-10:C67.5|ICD-10:C67.2|ICD-10:C67.7|ICD-10:C67.1,,
1020,http://www.orpha.net/ORDO/Orphanet_314667,TMEM165-CDG,CDG syndrome type IIk|Congenital disorder of glycosylation type IIk|Congenital disorder of glycosylation type 2k|CDG-IIk|Carbohydrate deficient glycoprotein syndrome type IIk|CDG2K,"TMEM165-CDG is a form of congenital disorders of N-linked glycosylation characterized by a psychomotor delay-dysmorphism (pectus carinatum, dorsolumbar kyphosis and severe sinistroconvex scoliosis, short distal phalanges, genua vara, pedes planovalgi syndrome) with postnatal growth deficiency and major spondylo-, epi-, and metaphyseal skeletal involvement. Additional features include facial dysmorphism (midface hypoplasia, internal strabism of the right eye, low-set ears, moderately high arched palate, small teeth), nephrotic syndrome, cardiac defects, and feeding problems. The disease is caused by mutations in the gene TMEM165 (4q12).",ICD-10:E77.8|OMIM:614727,,
1021,http://www.orpha.net/ORDO/Orphanet_1177,Early-onset cerebellar ataxia with retained tendon reflexes,EOCARR|Harding ataxia|EOCA,"Early onset cerebellar ataxia with retained reflexes (EOCARR) or Harding ataxia is a cerebellar ataxia characterized by the progressive association of a cerebellar and pyramidal syndrome with progressive cerebellar ataxia, brisk tendon reflexes, and sometimes profound sensory loss.",ICD-10:G11.1|OMIM:212895|MeSH:C535633|UMLS:C0393520,,
1022,http://www.orpha.net/ORDO/Orphanet_178338,UV-sensitive syndrome,,,UMLS:C1833561|OMIM:614640|OMIM:614621|OMIM:600630,,
1023,http://www.orpha.net/ORDO/Orphanet_166011,"Multiple epiphyseal dysplasia, Beighton type",Multiple epiphyseal dysplasia-myopia-deafness syndrome,"Multiple epiphyseal dysplasia, Beighton type is a skeletal dysplasia characterized by epiphyseal dysplasia (usually mild) associated with progressive myopia, retinal thinning, crenated cataracts, conductive deafness, and stubby digits.",OMIM:132450|UMLS:C1851536|ICD-10:Q77.3,,
1024,http://www.orpha.net/ORDO/Orphanet_1117,Aplasia cutis-myopia syndrome,Gershoni-Baruch-Leibo syndrome,"Aplasia cutis-myopia syndrome is characterised by the association of aplasia cutis congenita with high myopia, congenital nystagmus and cone-rod dysfunction. It has been described in two siblings (brother and sister). Transmission is autosomal dominant.",UMLS:C1832826|OMIM:601075|ICD-10:Q84.8,,
1025,http://www.orpha.net/ORDO/Orphanet_69723,Tyrosinemia type 3,Tyrosinemia type III|Tyrosinemia due to 4-hydroxyphenylpyruvic acid oxidase deficiency|Tyrosinemia due to HPD deficiency|Tyrosinemia due to 4-hydroxyphenylpyruvate dioxygenase deficiency,"Tyrosinemia type 3 is an inborn error of tyrosine metabolism characterised by mild hypertyrosinemia and increased urinary excretion of 4-hydroxyphenylpyruvate, 4-hydroxyphenyllactate and 4-hydroxyphenylacetate.",MedDRA:10069461|OMIM:276710|UMLS:C0268623|ICD-10:E70.2,,
1026,http://www.orpha.net/ORDO/Orphanet_53351,X-linked dystonia-parkinsonism,XDP|Lubag syndrome|DYT3|Lubag,"X-linked dystonia-parkinsonism (XDP) is a neurodegenerative movement disorder characterized by adult-onset parkinsonism that is frequently accompanied by focal dystonia, which becomes generalized over time, and that has a highly variable clinical course.",OMIM:314250|UMLS:C1839130|ICD-10:G24.1,,
1027,http://www.orpha.net/ORDO/Orphanet_466718,Martinique crinkled retinal pigment epitheliopathy,MCRPE,,OMIM:617111|ICD-10:H35.5,,
1028,http://www.orpha.net/ORDO/Orphanet_77297,Majeed syndrome,Chronic recurrent multifocal osteomyelitis-congenital dyserythropoietic anemia-neutrophilic dermatosis syndrome,"Majeed syndrome is a rare genetic multisystemic disorder characterized by chronic recurrent multifocal osteomyelitis, congenital dyserythropoietic anemia, which may be accompanied by neutrophilic dermatosis.",OMIM:609628|UMLS:C1864997|MeSH:C537839|MedDRA:10072223,,
1029,http://www.orpha.net/ORDO/Orphanet_743,Severe hereditary thrombophilia due to congenital protein S deficiency,Autosomal recessive thrombophilia due to congenital protein S deficiency,Congenital protein S deficiency is an inherited coagulation disorder characterized by recurrent venous thrombosis symptoms due to reduced synthesis and/or activity levels of protein S.,OMIM:614514|OMIM:612336|ICD-10:D68.5,,
1030,http://www.orpha.net/ORDO/Orphanet_79321,ALG3-CDG,Mannosyltransferase 6 deficiency|CDG-Id|Congenital disorder of glycosylation type Id|CDG syndrome type Id|CDG1D|Congenital disorder of glycosylation type 1d|Carbohydrate deficient glycoprotein syndrome type Id,"ALG3-CDG is a form of congenital disorders of N-linked glycosylation characterized by severe neurological involvement, including hypotonia, developmental delay, intellectual disability, postnatal microcephaly, and progressive brain and cerebellar atrophy. Epilepsy with hypsarrythmia is frequently reported. Additional features that may be observed include failure to thrive, arthrogryposis multiplex congenita (AMC, see this term), vision impairment (optic atrophy, iris coloboma) and facial dysmorphism (hypertelorism with a broad nasal bridge, large and thick ears, thin lips, micrognathia). ALG3-CDG is caused by loss of function mutations of the gene ALG3 (3q27.3).",ICD-10:E77.8|OMIM:601110|UMLS:C1832736,,
